1127714109921869836,2019-05-12 23:16:10,"b'When the Mueller Report came out showing NO Collusion with Russia (of course), it was supposed to be over, back to\xe2\x80\xa6 https://t.co/U5KjybVJ9C'"
1127712737310728194,2019-05-12 23:10:43,"b'Ever since the Mueller Report showed No Collusion &amp; No Obstruction, the Dems have been working overtime to damage m\xe2\x80\xa6 https://t.co/QkxpLRmN11'"
1127710864650514432,2019-05-12 23:03:16,"b'Despite two years and millions of dollars spent, the Democrats are acting like crazed lunatics ever since the resul\xe2\x80\xa6 https://t.co/PvN9AisroS'"
1127688824409264129,2019-05-12 21:35:41,"b'....employment numbers ever, low taxes &amp; regulations, a rebuilt military &amp; V.A., many great new judges, &amp; so much m\xe2\x80\xa6 https://t.co/UXwhk1TkdC'"
1127688823264169984,2019-05-12 21:35:41,b'The Democrats new and pathetically untrue sound bite is that we are in a \xe2\x80\x9cConstitutional Crisis.\xe2\x80\x9d They and their pa\xe2\x80\xa6 https://t.co/swsdPKNt5B'
1127681373966409730,2019-05-12 21:06:05,b'....We will then spend (match or better) the money that China may no longer be spending with our Great Patriot Farm\xe2\x80\xa6 https://t.co/HrsUJ9xrDa'
1127681372896800768,2019-05-12 21:06:05,"b'We are right where we want to be with China. Remember, they broke the deal with us &amp; tried to renegotiate. We will\xe2\x80\xa6 https://t.co/YjUxHWGvx3'"
1127635456831569920,2019-05-12 18:03:38,b'RT @GOPChairwoman: The @realDonaldTrump effect on the 2020 Senate Map:\n \nChuck Schumer is 0-7 in recruiting Senate challengers!\nhttps://t.c\xe2\x80\xa6'
1127635285246914561,2019-05-12 18:02:57,"b'RT @GOPChairwoman: Republicans and @realDonaldTrump are delivering for Americans:\n \n*6M new jobs\n \n*Unemployment at 3.6%, the lowest since\xe2\x80\xa6'"
1127635174693515270,2019-05-12 18:02:30,b'RT @WhiteHouse: President @realDonaldTrump put forward 4 principles to protect American patients from the financial devastation of surprise\xe2\x80\xa6'
1127634612564443137,2019-05-12 18:00:16,b'RT @TomFitton: Schiff knew. \n\nComey knew. \n\nObama knew. \n\nSusan Rice knew. \n\nBiden knew. \n\nBrennan knew. \n\nClapper knew. \n\nPeter Strzok kne\xe2\x80\xa6'
1127633247024840705,2019-05-12 17:54:51,b'Really sad! https://t.co/OjzNjhJeHt'
1127632644471128065,2019-05-12 17:52:27,b'https://t.co/6Xc1NJnf1Z'
1127631564869963776,2019-05-12 17:48:10,"b'RT @RichLowry: I know he won\xe2\x80\x99t do this, because obviously the political narrative is important to him and people around him, but Mueller sh\xe2\x80\xa6'"
1127629495995961344,2019-05-12 17:39:56,b'RT @LisaMei62: .@KimStrassel discusses what she wrote about in her column today re: how very powerful people in DC are panicking because AG\xe2\x80\xa6'
1127627180186451968,2019-05-12 17:30:44,b'RT @TheRightMelissa: @RealCandaceO Yap Candace! No one in their right mind believes the crazy looney toon things coming out of the left. \nT\xe2\x80\xa6'
1127626794314752001,2019-05-12 17:29:12,"b'RT @TheRightMelissa: @RealCandaceO Because if they acknowledge the reality that Trump is neither of those things, they would be essentially\xe2\x80\xa6'"
1127622664477134848,2019-05-12 17:12:48,b'Big attacks on Republicans and Conservatives by Social Media. Not good!'
1127622343952609280,2019-05-12 17:11:31,b'https://t.co/NlL3YNhxly'
1127529871025090562,2019-05-12 11:04:04,b'....Hoax. My campaign was being seriously spied upon by intel agencies and the Democrats. This never happened befor\xe2\x80\xa6 https://t.co/gG7TUx0o1d'
1127529870014201856,2019-05-12 11:04:04,b'Think of it. I became President of the United States in one of the most hard fought and consequential elections in\xe2\x80\xa6 https://t.co/iWD0GWEXEW'
1127522331247693824,2019-05-12 10:34:06,"b'RT @VP: Under the leadership of @Potus Trump our economy is roaring. Businesses large and small have created more than 5.8 million jobs, un\xe2\x80\xa6'"
1127522226381774850,2019-05-12 10:33:41,"b'....President who is willing to have the battle, and we have a great Attorney General who is willing to lead the ba\xe2\x80\xa6 https://t.co/wDfT839HxM'"
1127522225224146949,2019-05-12 10:33:41,"b'\xe2\x80\x9cThe Democrats have nothing. Just want to distract from this President. The FBI was not doing its job, the State De\xe2\x80\xa6 https://t.co/v6GBzwz6xc'"
1127418407295553538,2019-05-12 03:41:09,b'RT @realDonaldTrump: Such an easy way to avoid Tariffs? Make or produce your goods and products in the good old USA. It\xe2\x80\x99s very simple!'
1127418239301169152,2019-05-12 03:40:29,b'RT @realDonaldTrump: I think that China felt they were being beaten so badly in the recent negotiation that they may as well wait around fo\xe2\x80\xa6'
1127418214785474562,2019-05-12 03:40:23,"b'RT @realDonaldTrump: ....The only problem is that they know I am going to win (best economy &amp; employment numbers in U.S. history, &amp; much mo\xe2\x80\xa6'"
1127355718074548226,2019-05-11 23:32:03,"b""RT @TomFitton: Democratic leaders don't want to talk about the criminal conspiracy their party was involved in related to the illegal spyin\xe2\x80\xa6"""
1127354617648619521,2019-05-11 23:27:40,b'RT @GOPChairwoman: An Ohio manufacturing CEO explains that cracking down on China has meant stability and predictability for his business.\xe2\x80\xa6'
1127342552745762816,2019-05-11 22:39:44,"b'I was NOT going to fire Bob Mueller, and did not fire Bob Mueller. In fact, he was allowed to finish his Report wit\xe2\x80\xa6 https://t.co/zA8t2HRD6X'"
1127337212813742082,2019-05-11 22:18:31,"b'....The only problem is that they know I am going to win (best economy &amp; employment numbers in U.S. history, &amp; much\xe2\x80\xa6 https://t.co/BNvYmzFr4R'"
1127337211777757191,2019-05-11 22:18:30,b'I think that China felt they were being beaten so badly in the recent negotiation that they may as well wait around\xe2\x80\xa6 https://t.co/32OcmJEcZU'
1127283257383555072,2019-05-11 18:44:07,"b'So now the Radical Left Dems don\xe2\x80\x99t talk about Collusion anymore, because the Mueller Report said there was No Collu\xe2\x80\xa6 https://t.co/DTAuBPwEm0'"
1127280257965412352,2019-05-11 18:32:12,"b'I won the 2016 Election partially based on no Tax Returns while I am under audit (which I still am), and the voters\xe2\x80\xa6 https://t.co/9YgENLHcTp'"
1127210559059972099,2019-05-11 13:55:14,b'Such an easy way to avoid Tariffs? Make or produce your goods and products in the good old USA. It\xe2\x80\x99s very simple!'
1127189799973076992,2019-05-11 12:32:45,"b""RT @ByronYork: If she was part of Russia 2016 campaign operation, odd that Mueller wasn't interested...\nRT @texan_21c: @ByronYork She was a\xe2\x80\xa6"""
1127189153874173952,2019-05-11 12:30:11,"b'RT @nedryun: Love how Comey and Baker trying to get out there ahead of FISA report. But sorry, boys. Barr doesn\xe2\x80\x99t give a rip about public o\xe2\x80\xa6'"
1127189046931939331,2019-05-11 12:29:45,"b'RT @WhiteHouse: Sen. @HawleyMO: \xe2\x80\x9cLarge quantities of drugs are smuggled across the border. Isn\xe2\x80\x99t that right?""\n\nBorder Patrol Chief: \xe2\x80\x9cThat i\xe2\x80\xa6'"
1127188647449694208,2019-05-11 12:28:10,b'RT @nedryun: Exactly. https://t.co/Fj6UiFWekS'
1127188191071670272,2019-05-11 12:26:21,"b'RT @theamgreatness: More than 1,000 Conservatives Rally at Philly Planned Parenthood Where Unhinged Dem Bullied\xc2\xa0Pro-Lifers https://t.co/k5r\xe2\x80\xa6'"
1127188110410952704,2019-05-11 12:26:02,b'RT @nedryun: Reminder: this guy is still on Twitter. Laura Loomer is not. The solution is not to ban this anti-Semite. The goal is to have\xe2\x80\xa6'
1127187948171157504,2019-05-11 12:25:23,b'RT @KamVTV: The FBI should be ASHAMED! They used unverified OPPOSITION research to get a FISA warrant to SPY on an American citizen?! They\xe2\x80\xa6'
1127187886745559041,2019-05-11 12:25:08,b'RT @brithume: Are Democratic voters really fooled by this show? Jerry Nadler\xe2\x80\x99s strategy clearly aims at provoking a confrontation for polit\xe2\x80\xa6'
1127187571203768321,2019-05-11 12:23:53,b'RT @GeraldoRivera: If you were @DonaldJTrumpJr &amp; had already testified for 30+ hours about same damn singular meeting at #TrumpTower wouldn\xe2\x80\xa6'
1127187465587048448,2019-05-11 12:23:28,"b'RT @AriFleischer: Of all the radical ideas in the D primary, this may be the most radical. This is a magnet that will make more people ente\xe2\x80\xa6'"
1127187252331859969,2019-05-11 12:22:37,"b'RT @BradleyByrne: Despite spending millions and countless hours on an investigation that found NOTHING, some want to keep this nonsense goi\xe2\x80\xa6'"
1127187164113059841,2019-05-11 12:22:16,b'RT @MZanona: .@GOPLeader Kevin McCarthy says GOP-led Senate Intelligence Committee was wrong to subpoena Donald Trump Jr.'
1127187089655848960,2019-05-11 12:21:58,"b'RT @jason_donner: Chuck Grassley: ""I think about the time that he [Trump Jr.] spent hours w/our staff &amp; testimony...everything post the Mue\xe2\x80\xa6'"
1127186906943492096,2019-05-11 12:21:15,b'RT @Jim_Jordan: Senate Intel subpoenas @DonaldJTrumpJr. \n\nHe\xe2\x80\x99s already testified for 25 hours. But they\xe2\x80\x99re bringing him back based on Micha\xe2\x80\xa6'
1127186835791327232,2019-05-11 12:20:58,b'RT @RepMarkMeadows: Serving a subpoena to Don Trump Jr.\xe2\x80\x94a private citizen who voluntarily testified before 3 Congressional committees for 2\xe2\x80\xa6'
1127186758188318721,2019-05-11 12:20:39,b'RT @SergioGor: Speaking to reporters just now @RandPaul calls for an end to the Senate intel investigation. As we\xe2\x80\x99ve heard from @senatemajl\xe2\x80\xa6'
1127186691633102850,2019-05-11 12:20:24,"b'RT @tedcruz: The Russia investigation is over. After 2 years of Dem &amp; media hysteria, after millions of dollars, after 2800 subpoenas, the\xe2\x80\xa6'"
1127186517066178562,2019-05-11 12:19:42,"b""RT @GovMikeHuckabee: I sure wish Sen Richard Burr was as interested in Biden's cushy deals w/ Ukraine &amp; China while VP than he is in the ha\xe2\x80\xa6"""
1127186442265026562,2019-05-11 12:19:24,"b'RT @RepPeteKing: Hard to justify Senate subpoena of @DonaldJTrumpJr. After two years of investigations by Mueller, Senate &amp; House as well a\xe2\x80\xa6'"
1127186380470272000,2019-05-11 12:19:09,b'RT @ThomTillis: Case closed! The Mueller Report has cleared @DonaldJTrumpJr  and the dems are now making this all about politics. Let\xe2\x80\x99s mov\xe2\x80\xa6'
1127186145492836353,2019-05-11 12:18:13,"b'RT @dbongino: ""I think it\xe2\x80\x99s all about trying to destroy Bill Barr because Democrats are nervous he\xe2\x80\x99s going to get to the bottom of everythi\xe2\x80\xa6'"
1127186042648498177,2019-05-11 12:17:49,"b'RT @GOPChairwoman: While @realDonaldTrump is standing up to China\xe2\x80\x99s unfair trade practices, Joe Biden says they are not \xe2\x80\x9ccompetition for us\xe2\x80\xa6'"
1127185990068600832,2019-05-11 12:17:36,"b""RT @JeffLandry: It's very concerning a U.S. Senate Committee would subpoena @DonaldJTrumpJr after he already testified for hours before a S\xe2\x80\xa6"""
1127185907340255234,2019-05-11 12:17:17,b'RT @BreitbartNews: .@tedcruz joins the ranks of Republican lawmakers criticizing Sen. Richard Burr (R-NC) for keeping the Collusion Hoax al\xe2\x80\xa6'
1127185620005216256,2019-05-11 12:16:08,b'RT @GOP: \xe2\x80\x9cThis is crazy... China not being a threat? [Biden is] so out of touch.\xe2\x80\x9d -@kayleighmcenany https://t.co/wlpYxS7wTS'
1127185586274566144,2019-05-11 12:16:00,"b""RT @DevinNunes: FBI's Steele story falls apart: False intel and media contacts were flagged before FISA | \xe2\x81\xa6@jsolomonReports\xe2\x81\xa9  https://t.co/\xe2\x80\xa6"""
1127185486697648128,2019-05-11 12:15:36,b'RT @RealSaavedra: Sean Hannity slams @SenatorBurr: \xe2\x80\x9cAre you a collusion truther? How many times do you want Donald Trump Jr. and other peop\xe2\x80\xa6'
1127185307386941442,2019-05-11 12:14:54,"b'RT @LindseyGrahamSC: When it comes to China, they will never change their behavior until someone stands up to them.  I\xe2\x80\x99m proud of President\xe2\x80\xa6'"
1127185143297454081,2019-05-11 12:14:14,b'RT @RealSaavedra: .@RudyGiuliani goes off on Republican @SenatorBurr for continuing to issue subpoenas after @senatemajldr Mitch McConnell\xe2\x80\xa6'
1127185028591620097,2019-05-11 12:13:47,b'RT @KimStrassel: This is a very important story. \n https://t.co/G4w2LDXEm8'
1127184672587436033,2019-05-11 12:12:22,"b""RT @hughhewitt: I don't know, have never met or spoken w/ @DonaldJTrumpJr, but his being subpoenaed by Senate Intel AFTER SC report finds n\xe2\x80\xa6"""
1127184492920229888,2019-05-11 12:11:39,"b'RT @thehill: Mike Huckabee: ""Did senators forget that Trump Jr. answered the questions already?"" via @TheHillOpinion https://t.co/sL00Z17A3\xe2\x80\xa6'"
1127184180150927360,2019-05-11 12:10:25,b'RT @TomFitton: .@SenatorBurr harasses @DonaldJTrumpJr with another subpoena while excusing unprecedented corruption targeting @realDonaldTr\xe2\x80\xa6'
1127184118998032384,2019-05-11 12:10:10,b'RT @DonaldJTrumpJr: Because his family is on their payroll... https://t.co/73nygpO6k2'
1127183988194447361,2019-05-11 12:09:39,"b""RT @GovMikeHuckabee: If Sen Burr didn't get enough flesh out of @DonaldJTrumpJr in the 1st 29 hrs of hammering, then hold him back a grade\xe2\x80\xa6"""
1127183854404550657,2019-05-11 12:09:07,b'RT @Jim_Jordan: Bill Barr used two frightening terms when he testified in front of the Senate last month:\n\n-Unauthorized surveillance\n-Poli\xe2\x80\xa6'
1127183787304075266,2019-05-11 12:08:51,b'RT @realDonaldTrump: Build your products in the United States and there are NO TARIFFS!'
1127183738734092288,2019-05-11 12:08:40,"b""RT @kimguilfoyle: Nolte: Trump's Job Approval Booms to Highest Mark Since Inauguration https://t.co/QtySKQ9OrP via @BreitbartNews"""
1127183652000022529,2019-05-11 12:08:19,"b'RT @TommyHicksGOP: For years, China has engaged in unfair trade practices. While the US-China relationship is important, @realDonaldTrump i\xe2\x80\xa6'"
1127183558496403456,2019-05-11 12:07:57,b'RT @robbystarbuck: Why is this not the #1 news on every major news outlet tonight? President Trump\xe2\x80\x99s Admin secured a historic donation of H\xe2\x80\xa6'
1127183459070423041,2019-05-11 12:07:33,b'RT @LindseyGrahamSC: Will stand behind President @realDonaldTrump and his team as he insists on a  great deal with China.  \n\nIt\xe2\x80\x99s our last\xe2\x80\xa6'
1127183366791548928,2019-05-11 12:07:11,"b'RT @LindseyGrahamSC: @realDonaldTrump When it comes to China, we must be willing to accept short term pain for long term gain. \n\nStick to y\xe2\x80\xa6'"
1127183307500916737,2019-05-11 12:06:57,"b""RT @GOPChairwoman: We've added 6 MILLION jobs since @realDonaldTrump\xe2\x80\x99s election, unemployment is at record lows &amp; wages are on the rise.\n\nO\xe2\x80\xa6"""
1127183180870684672,2019-05-11 12:06:27,b'RT @RudyGiuliani: The evidence is mounting that Comey deceived the FISA court concerning the Steele dossier. State did a quick verification\xe2\x80\xa6'
1127183042672504832,2019-05-11 12:05:54,"b'RT @johncatsjr: Trump Economy vs Obama Economy\n\nManufacturing jobs created:\nTrump: 470,000\nObama: -206,000\n\nUnder Obama, unemployment decli\xe2\x80\xa6'"
1127182789735002112,2019-05-11 12:04:53,b'RT @RealSaavedra: BREAKING: The father of one of the STEM School Highlands Ranch shooters was a *criminal illegal alien from Mexico* who wa\xe2\x80\xa6'
1127182661213138945,2019-05-11 12:04:23,b'RT @DonaldJTrumpJr: Very proud to have a President do what what he said he was going to do. For decades now @realdonaldtrump has been signa\xe2\x80\xa6'
1127182387694198784,2019-05-11 12:03:17,b'RT @TomFitton: ICYMI: Mueller Report Was A Political Tool To Attack President @RealDonaldTrump https://t.co/cSuMc56cni via @JudicialWatch @\xe2\x80\xa6'
1127182151802396672,2019-05-11 12:02:21,b'RT @TomFitton: DNC Worked With Russian Intel to Overthrow President @RealDonaldTrump. THIS is why we have the abusive contempt attack on AG\xe2\x80\xa6'
1127182103496548352,2019-05-11 12:02:10,"b'RT @TomFitton: List of Hillary\'s spies. Deep State DOJ redacted Bruce Ohr\'s list of ""intermediaries"" used by Obama-Clinton-DNC\'s Fusion GPS\xe2\x80\xa6'"
1127181807906983936,2019-05-11 12:00:59,"b""RT @RMConservative: Today's show: Congress Believes Everything is a Disaster and Emergency Except for the Border https://t.co/678oIdCKJx"""
1127181572833148928,2019-05-11 12:00:03,b'RT @TomFitton: A federal court granted @JudicialWatch discovery on Clinton emails because the court wanted answers about the cover-up. And\xe2\x80\xa6'
1127181493166649344,2019-05-11 11:59:44,"b""RT @TomFitton: Of course, there's a #NationalEmergency on the border. @RealDonaldTrump is absolutely right about the border crisis and shou\xe2\x80\xa6"""
1127181328594632710,2019-05-11 11:59:05,"b'RT @TomFitton: FBI Official: Barack Obama\'s White House Was A ""Repository"" For Hillary Clinton\'s Emails - @JudicialWatch https://t.co/8bONh\xe2\x80\xa6'"
1127181230464749570,2019-05-11 11:58:42,b'RT @TomFitton: Coming up! https://t.co/bOwV0Gs262'
1127181029402394624,2019-05-11 11:57:54,"b'RT @hughhewitt: The Mueller probe has concluded, after vast effort, that there was no collusion. Senate Intel subpoena to @DonaldJTrumpJr s\xe2\x80\xa6'"
1127180876352249857,2019-05-11 11:57:17,b'RT @TomFitton: BREAKING: New emails show Obama WH orchestrated Clinton email coverup; Illegal spying on @realDonaldTrump biggest corruption\xe2\x80\xa6'
1127180063001251840,2019-05-11 11:54:03,b'RT @SenThomTillis: I agree with Leader McConnell: this case is closed. The Mueller Report cleared @DonaldJTrumpJr and he\xe2\x80\x99s already spent 27\xe2\x80\xa6'
1127179709597540352,2019-05-11 11:52:39,"b'RT @SenThomTillis: Please watch and share this testimony from Carla Provost, @USBPChief, Chief of the US Border Patrol about the ongoing cr\xe2\x80\xa6'"
1127033535527882752,2019-05-11 02:11:48,b'RT @TomFitton: SPYGATE CRIMES: Nadler abuse targeting AG Barr and @RealDonaldTrump designed to distract from the fact that the DNC/Dem Part\xe2\x80\xa6'
1127033114646204423,2019-05-11 02:10:08,b'RT @GOPChairwoman: The @realDonaldTrump re-election campaign has reported more female donors than any other candidate \xe2\x80\x93 and it\xe2\x80\x99s not even c\xe2\x80\xa6'
1127003228552531970,2019-05-11 00:11:23,"b'RT @realDonaldTrump: ....If we bought 15 Billion Dollars of Agriculture from our Farmers, far more than China buys now, we would have more\xe2\x80\xa6'"
1126995755301068801,2019-05-10 23:41:41,"b'RT @realDonaldTrump: Tariffs will bring in FAR MORE wealth to our Country than even a phenomenal deal of the traditional kind. Also, much e\xe2\x80\xa6'"
1126958457146548225,2019-05-10 21:13:28,b'Military spouses share an admirable legacy of unwavering devotion to their loved ones in uniform and to the cause o\xe2\x80\xa6 https://t.co/cuH4yfb7W6'
1126928410310266880,2019-05-10 19:14:04,"b'....into the future will continue. In the meantime, the United States has imposed Tariffs on China, which may or ma\xe2\x80\xa6 https://t.co/PvdPCOtGmY'"
1126928408934535168,2019-05-10 19:14:04,"b'Over the course of the past two days, the United States and China have held candid and constructive conversations o\xe2\x80\xa6 https://t.co/GG1xqbzrW7'"
1126909015114637312,2019-05-10 17:57:00,b'Great Republican vote today on Disaster Relief Bill. We will now work out a bipartisan solution that gets relief fo\xe2\x80\xa6 https://t.co/TbCbcg05VU'
1126844132079616002,2019-05-10 13:39:11,b'\xe2\x80\x9cWe have been engaged in an unfair relationship with China for a long time. They have reneged on the commitments th\xe2\x80\xa6 https://t.co/NlxObHafCv'
1126839450330382346,2019-05-10 13:20:35,b'Looks to me like it\xe2\x80\x99s going to be SleepyCreepy Joe over Crazy Bernie. Everyone else is fading fast!'
1126837057308037120,2019-05-10 13:11:04,b'RT @realDonaldTrump: Republicans must stick together! https://t.co/APrvcjpqOp'
1126834718316683265,2019-05-10 13:01:47,"b'Great Consumer Price Index just out. Really good, very low inflation! We have a great chance to \xe2\x80\x9creally rock!\xe2\x80\x9d Good numbers all around.'"
1126833126179840000,2019-05-10 12:55:27,"b'Your all time favorite President got tired of waiting for China to help out and start buying from our FARMERS, the\xe2\x80\xa6 https://t.co/C3vSSlFkzB'"
1126821318861697024,2019-05-10 12:08:32,b'Build your products in the United States and there are NO TARIFFS!'
1126821035146469376,2019-05-10 12:07:24,"b'....If we bought 15 Billion Dollars of Agriculture from our Farmers, far more than China buys now, we would have mo\xe2\x80\xa6 https://t.co/pwa3MIK32A'"
1126817742043136001,2019-05-10 11:54:19,b'The average 401(k) balance has SOARED since the bottom of the market - 466%. Wow!'
1126816259851673601,2019-05-10 11:48:26,"b'Tariffs will make our Country MUCH STRONGER, not weaker. Just sit back and watch! In the meantime, China should not\xe2\x80\xa6 https://t.co/wrzNywTmUC'"
1126815715682656256,2019-05-10 11:46:16,"b'Tariffs will bring in FAR MORE wealth to our Country than even a phenomenal deal of the traditional kind. Also, muc\xe2\x80\xa6 https://t.co/fmxFehCNe3'"
1126815129218293760,2019-05-10 11:43:56,"b'....agricultural products from our Great Farmers, in larger amounts than China ever did, and ship it to poor &amp; star\xe2\x80\xa6 https://t.co/9hGKWry3cC'"
1126815128106799104,2019-05-10 11:43:56,b'....The process has begun to place additional Tariffs at 25% on the remaining 325 Billion Dollars. The U.S. only se\xe2\x80\xa6 https://t.co/Z8UsyqTuKp'
1126815126584266753,2019-05-10 11:43:56,b'Talks with China continue in a very congenial manner - there is absolutely no need to rush - as Tariffs are NOW bei\xe2\x80\xa6 https://t.co/cQEBUELnlg'
1126811013175754752,2019-05-10 11:27:35,b'V.P. Mike Pence will be interviewed on @foxandfriends at 7:30 A.M. Enjoy!'
1126810275255136256,2019-05-10 11:24:39,"b'We have lost 500 Billion Dollars a year, for many years, on Crazy Trade with China. NO MORE!'"
1126697884953370625,2019-05-10 03:58:03,b'Republicans must stick together! https://t.co/APrvcjpqOp'
1126683358917025798,2019-05-10 03:00:20,b'James Comey is a disgrace to the FBI &amp; will go down as the worst Director in its long and once proud history. He br\xe2\x80\xa6 https://t.co/uBdgh3dgYP'
1126662736342061056,2019-05-10 01:38:23,b'RT @TeamTrump: President Trump is committed to protecting patients and their families from surprise medical bills.\n\nHospitals and insurance\xe2\x80\xa6'
1126662643677319168,2019-05-10 01:38:01,"b'RT @WhiteHouse: President @realDonaldTrump hosted the 2018 World Series Champions, the Boston @RedSox, at the White House! https://t.co/68f\xe2\x80\xa6'"
1126662393797447685,2019-05-10 01:37:01,b'RT @DonaldJTrumpJr: Awesome!!! \xf0\x9f\x91\x8f https://t.co/SOWlOLzRxs'
1126662291783593984,2019-05-10 01:36:37,b'RT @GOPChairwoman: Why do Democrats keeping fixating on the same Russia collusion lies?\n\nBecause they don\xe2\x80\x99t want to admit that:\n-our econom\xe2\x80\xa6'
1126662229351391232,2019-05-10 01:36:22,b'RT @seanhannity: HANNITY IS ON LIVE with The Great One @MarkLevinShow! We\xe2\x80\x99ll break down the Democrats\xe2\x80\x99 disregard for the rule of law and Hi\xe2\x80\xa6'
1126661994390675457,2019-05-10 01:35:26,"b""RT @HouseGOP: D's bill on the floor today has nothing to do w/ pre-existing conditions. \n\nBut it will prevent states from reducing the pric\xe2\x80\xa6"""
1126661926136745985,2019-05-10 01:35:10,b'RT @DanCrenshawTX: We reached a new low in deceitful politics today. \n\nThe lies about protection for pre-existing conditions continue. \n\nTh\xe2\x80\xa6'
1126660886389821441,2019-05-10 01:31:02,"b'RT @VP: Great to be at R&amp;J Johnson Farms in  Glyndon, Minnesota today! Since the earliest days of our administration, @POTUS has promised t\xe2\x80\xa6'"
1126625647214964737,2019-05-09 23:11:00,"b'House Republicans should not vote for the BAD DEMOCRAT Disaster Supplemental Bill which hurts our States, Farmers &amp;\xe2\x80\xa6 https://t.co/4IEVqECbd7'"
1126620440703709185,2019-05-09 22:50:19,"b'Today, it was my honor to welcome the 2018 World Series Champion Boston @RedSox to the @WhiteHouse! https://t.co/yHAClpttLM'"
1126616468873936896,2019-05-09 22:34:32,b'Great news today: My Administration just secured a historic donation of HIV prevention drugs from Gilead to help ex\xe2\x80\xa6 https://t.co/UrRHsUJ20v'
1126325461217202176,2019-05-09 03:18:10,"b'After a great rally in Panama City Beach, Florida - I am returning to Washington, D.C. with @SenRickScott and Senat\xe2\x80\xa6 https://t.co/FNnJALRJmJ'"
1126322322636324864,2019-05-09 03:05:42,b'MAKE AMERICA GREAT AGAIN! https://t.co/gOXXHnHHG5'
1126303605068390401,2019-05-09 01:51:19,"b'Beautiful evening in Panama City Beach, Florida. Thank you! #MAGA\nhttps://t.co/lNBM9sED2f'"
1126268756257382400,2019-05-08 23:32:51,"b'Big crowds in Panama City Beach, Florida. See everyone in 30 minutes! @FoxNews @TuckerCarlson @SeanHannity https://t.co/57tngL1W2i'"
1126264006988181505,2019-05-08 23:13:58,"b'Just landed in Panama City Beach, Florida for a rally beginning at 8:00 P.M. Eastern. Will be live on @FoxNews!\xe2\x80\xa6 https://t.co/zKc1I9qe9W'"
1126230693959200769,2019-05-08 21:01:36,b'Big announcement today: Drug companies have to come clean about their prices in TV ads. Historic transparency for A\xe2\x80\xa6 https://t.co/LFbXq6KIfY'
1126229955677786113,2019-05-08 20:58:40,"b'\xe2\x80\x9cThe reality is, with the Tariffs, the economy has grown more rapidly in the United States and much more slowly in\xe2\x80\xa6 https://t.co/VoQXwRQOl9'"
1126207770783621121,2019-05-08 19:30:31,"b'Getting ready to leave for one of my favorite places, the Florida Panhandle, where we\xe2\x80\x99ve given, and are giving, bil\xe2\x80\xa6 https://t.co/YmnlQLn9vO'"
1126183652042391553,2019-05-08 17:54:40,b'Thank you @NewtGingrich &amp; @FoxandFriends! https://t.co/GYJ7U2k7nn'
1126180647956099073,2019-05-08 17:42:44,b'Our Nation grieves at the unspeakable violence that took a precious young life and badly injured others in Colorado\xe2\x80\xa6 https://t.co/fUIxiwm8Za'
1126151799868723200,2019-05-08 15:48:06,"b'Republicans shouldn\xe2\x80\x99t vote for H.R. 312, a special interest casino Bill, backed by Elizabeth (Pocahontas) Warren. I\xe2\x80\xa6 https://t.co/S6XnfF42S1'"
1126144399220662272,2019-05-08 15:18:42,"b'....in 3 separate locations, creating another 450 jobs. I have been working nicely with GM to get this done. Thank\xe2\x80\xa6 https://t.co/8FKA1oz8SS'"
1126144398180388864,2019-05-08 15:18:41,"b'GREAT NEWS FOR OHIO! Just spoke to Mary Barra, CEO of General Motors, who informed me that, subject to a UAW agreem\xe2\x80\xa6 https://t.co/ZtXMfcPaHU'"
1126136017919016960,2019-05-08 14:45:23,"b'RT @realDonaldTrump: Real estate developers in the 1980\xe2\x80\x99s &amp; 1990\xe2\x80\x99s, more than 30 years ago, were entitled to massive write offs and depreci\xe2\x80\xa6'"
1126136003490721792,2019-05-08 14:45:20,"b'RT @realDonaldTrump: ....you would get it by building, or even buying. You always wanted to show losses for tax purposes....almost all real\xe2\x80\xa6'"
1126135949354852354,2019-05-08 14:45:07,b'RT @realDonaldTrump: \xe2\x80\x9cCASE CLOSED!\xe2\x80\x9d @SenateMajLDR \nhttps://t.co/TOIatsmu4U'
1126135275502088192,2019-05-08 14:42:26,"b'\xe2\x80\x9cThis British Spy, Christopher Steele, tried so hard to get this (the Fake Dossier) out before the Election. Why?\xe2\x80\x9d  @kilmeade @foxandfriends'"
1126134364436406272,2019-05-08 14:38:49,"b'\xe2\x80\x9cEveryone wants to know who needs to be accountable, because it took up two years of our lives talking about this R\xe2\x80\xa6 https://t.co/lbAo0GB7B5'"
1126120216856076289,2019-05-08 13:42:36,b'Big Court win at our Southern Border! We are getting there - and Wall is being built!'
1126115311294517248,2019-05-08 13:23:07,"b'\xe2\x80\x9cShouldn\xe2\x80\x99t 2015 and 2016 be revealed, how Intelligence Agencies, FBI, tried to sabotage a particular campaign - nev\xe2\x80\xa6 https://t.co/pFMznes87O'"
1126108888623919105,2019-05-08 12:57:35,b'\xe2\x80\x9cThe real \xe2\x80\x9cObstruction of Justice\xe2\x80\x9d is what the Democrats are trying to do to this Attorney General.\xe2\x80\x9d Congressman Ji\xe2\x80\xa6 https://t.co/4LUGvCZH75'
1126106541004873730,2019-05-08 12:48:16,"b'....Guess what, that\xe2\x80\x99s not going to happen! China has just informed us that they (Vice-Premier) are now coming to t\xe2\x80\xa6 https://t.co/tM1dAKGicS'"
